,year,month,region,district,site_code,product_code,stock_initial,stock_received,stock_distributed,stock_adjustment,stock_end,average_monthly_consumption,stock_stockout_days,stock_ordered,implant_women_old,implant_women_new,injection2_women_old,injection2_women_new,injection3_women_old,injection3_women_new,pill_women_old,pill_women_new,iud_women_old,iud_women_new,iud_number_dispensed,implant_number_dispensed,injection2_number_dispensed,injection3_number_dispensed,pill_number_dispensed,iud_number_received,implant_number_received,injection2_number_received,injection3_number_received,pill_number_received,iud_stock_end,implant_stock_end,injection2_stock_end,injection3_stock_end,pill_stock_end
2432,2019,5,BOUNKANI-GONTOUGO,BOUNA,C4018,AS21126,0,0,0,0,0,0,0,0.0,16.0,41.0,9.0,1.0,329.0,154.0,11.0,7.0,,,,39.0,30.0,473.0,113.0,,86.0,115.0,631.0,165.0,,103.0,,246.0,65.0
2433,2019,5,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27134,75,0,5,0,70,10,0,0.0,16.0,41.0,9.0,1.0,329.0,154.0,11.0,7.0,,,,39.0,30.0,473.0,113.0,,86.0,115.0,631.0,165.0,,103.0,,246.0,65.0
2434,2019,5,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27132,30,0,14,0,16,5,0,0.0,16.0,41.0,9.0,1.0,329.0,154.0,11.0,7.0,,,,39.0,30.0,473.0,113.0,,86.0,115.0,631.0,165.0,,103.0,,246.0,65.0
2435,2019,5,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27000,13,0,12,0,1,10,0,29.0,16.0,41.0,9.0,1.0,329.0,154.0,11.0,7.0,,,,39.0,30.0,473.0,113.0,,86.0,115.0,631.0,165.0,,103.0,,246.0,65.0
2436,2019,5,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27139,0,0,0,0,0,0,0,30.0,16.0,41.0,9.0,1.0,329.0,154.0,11.0,7.0,,,,39.0,30.0,473.0,113.0,,86.0,115.0,631.0,165.0,,103.0,,246.0,65.0
2437,2019,5,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27138,5,0,4,0,1,2,0,10.0,16.0,41.0,9.0,1.0,329.0,154.0,11.0,7.0,,,,39.0,30.0,473.0,113.0,,86.0,115.0,631.0,165.0,,103.0,,246.0,65.0
2438,2019,5,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27133,91,0,60,0,31,51,0,122.0,16.0,41.0,9.0,1.0,329.0,154.0,11.0,7.0,,,,39.0,30.0,473.0,113.0,,86.0,115.0,631.0,165.0,,103.0,,246.0,65.0
2439,2019,6,BOUNKANI-GONTOUGO,BOUNA,C4018,AS21126,0,0,0,0,0,0,0,0.0,17.0,32.0,11.0,4.0,367.0,152.0,29.0,3.0,,1.0,,36.0,14.0,499.0,256.0,,102.0,15.0,641.0,1063.0,,111.0,,256.0,831.0
2440,2019,6,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27134,70,0,9,0,61,11,0,0.0,17.0,32.0,11.0,4.0,367.0,152.0,29.0,3.0,,1.0,,36.0,14.0,499.0,256.0,,102.0,15.0,641.0,1063.0,,111.0,,256.0,831.0
2441,2019,6,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27132,16,0,15,0,1,10,0,29.0,17.0,32.0,11.0,4.0,367.0,152.0,29.0,3.0,,1.0,,36.0,14.0,499.0,256.0,,102.0,15.0,641.0,1063.0,,111.0,,256.0,831.0
2442,2019,6,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27000,1,5,5,0,1,11,0,32.0,17.0,32.0,11.0,4.0,367.0,152.0,29.0,3.0,,1.0,,36.0,14.0,499.0,256.0,,102.0,15.0,641.0,1063.0,,111.0,,256.0,831.0
2443,2019,6,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27139,0,0,0,0,0,0,0,30.0,17.0,32.0,11.0,4.0,367.0,152.0,29.0,3.0,,1.0,,36.0,14.0,499.0,256.0,,102.0,15.0,641.0,1063.0,,111.0,,256.0,831.0
2444,2019,6,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27138,1,0,1,0,0,2,0,10.0,17.0,32.0,11.0,4.0,367.0,152.0,29.0,3.0,,1.0,,36.0,14.0,499.0,256.0,,102.0,15.0,641.0,1063.0,,111.0,,256.0,831.0
2445,2019,6,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27133,31,50,41,0,40,48,0,104.0,17.0,32.0,11.0,4.0,367.0,152.0,29.0,3.0,,1.0,,36.0,14.0,499.0,256.0,,102.0,15.0,641.0,1063.0,,111.0,,256.0,831.0
2446,2019,7,BOUNKANI-GONTOUGO,BOUNA,C4018,AS21126,0,0,0,0,0,0,0,0.0,62.0,35.0,7.0,1.0,350.0,125.0,68.0,13.0,,,,39.0,12.0,362.0,84.0,,89.0,20.0,694.0,212.0,,88.0,,396.0,167.0
2447,2019,7,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27134,61,0,10,0,51,8,0,0.0,62.0,35.0,7.0,1.0,350.0,125.0,68.0,13.0,,,,39.0,12.0,362.0,84.0,,89.0,20.0,694.0,212.0,,88.0,,396.0,167.0
2448,2019,7,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27132,1,29,1,0,29,10,0,1.0,62.0,35.0,7.0,1.0,350.0,125.0,68.0,13.0,,,,39.0,12.0,362.0,84.0,,89.0,20.0,694.0,212.0,,88.0,,396.0,167.0
2449,2019,7,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27000,1,32,4,0,29,7,0,0.0,62.0,35.0,7.0,1.0,350.0,125.0,68.0,13.0,,,,39.0,12.0,362.0,84.0,,89.0,20.0,694.0,212.0,,88.0,,396.0,167.0
2450,2019,7,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27139,0,0,0,0,0,0,0,30.0,62.0,35.0,7.0,1.0,350.0,125.0,68.0,13.0,,,,39.0,12.0,362.0,84.0,,89.0,20.0,694.0,212.0,,88.0,,396.0,167.0
2451,2019,7,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27138,0,10,0,0,10,2,0,0.0,62.0,35.0,7.0,1.0,350.0,125.0,68.0,13.0,,,,39.0,12.0,362.0,84.0,,89.0,20.0,694.0,212.0,,88.0,,396.0,167.0
2452,2019,7,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27133,40,125,25,0,140,42,0,0.0,62.0,35.0,7.0,1.0,350.0,125.0,68.0,13.0,,,,39.0,12.0,362.0,84.0,,89.0,20.0,694.0,212.0,,88.0,,396.0,167.0
2453,2019,8,BOUNKANI-GONTOUGO,BOUNA,C4018,AS21126,0,0,0,0,0,0,0,0.0,15.0,36.0,11.0,,297.0,143.0,22.0,,3.0,,,35.0,13.0,423.0,102.0,,99.0,5.0,523.0,86.0,,126.0,,292.0,98.0
2454,2019,8,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27134,51,0,10,0,41,10,0,0.0,15.0,36.0,11.0,,297.0,143.0,22.0,,3.0,,,35.0,13.0,423.0,102.0,,99.0,5.0,523.0,86.0,,126.0,,292.0,98.0
2455,2019,8,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27132,29,0,4,0,25,7,0,0.0,15.0,36.0,11.0,,297.0,143.0,22.0,,3.0,,,35.0,13.0,423.0,102.0,,99.0,5.0,523.0,86.0,,126.0,,292.0,98.0
2456,2019,8,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27000,29,0,13,0,16,7,0,5.0,15.0,36.0,11.0,,297.0,143.0,22.0,,3.0,,,35.0,13.0,423.0,102.0,,99.0,5.0,523.0,86.0,,126.0,,292.0,98.0
2457,2019,8,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27139,0,0,0,0,0,0,0,60.0,15.0,36.0,11.0,,297.0,143.0,22.0,,3.0,,,35.0,13.0,423.0,102.0,,99.0,5.0,523.0,86.0,,126.0,,292.0,98.0
2458,2019,8,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27138,10,0,0,0,10,0,0,0.0,15.0,36.0,11.0,,297.0,143.0,22.0,,3.0,,,35.0,13.0,423.0,102.0,,99.0,5.0,523.0,86.0,,126.0,,292.0,98.0
2459,2019,8,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27133,140,0,40,0,100,35,0,5.0,15.0,36.0,11.0,,297.0,143.0,22.0,,3.0,,,35.0,13.0,423.0,102.0,,99.0,5.0,523.0,86.0,,126.0,,292.0,98.0
2460,2019,9,BOUNKANI-GONTOUGO,BOUNA,C4018,AS21126,0,0,0,0,0,0,0,0.0,1.0,28.0,7.0,1.0,299.0,142.0,24.0,,,,,27.0,10.0,400.0,107.0,,72.0,2.0,463.0,79.0,,125.0,,265.0,694.0
2461,2019,9,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27134,41,0,9,0,32,10,0,0.0,1.0,28.0,7.0,1.0,299.0,142.0,24.0,,,,,27.0,10.0,400.0,107.0,,72.0,2.0,463.0,79.0,,125.0,,265.0,694.0
2462,2019,9,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27132,25,0,5,0,20,3,0,0.0,1.0,28.0,7.0,1.0,299.0,142.0,24.0,,,,,27.0,10.0,400.0,107.0,,72.0,2.0,463.0,79.0,,125.0,,265.0,694.0
2463,2019,9,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27000,16,0,13,0,3,10,0,27.0,1.0,28.0,7.0,1.0,299.0,142.0,24.0,,,,,27.0,10.0,400.0,107.0,,72.0,2.0,463.0,79.0,,125.0,,265.0,694.0
2464,2019,9,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27139,0,0,0,0,0,0,0,60.0,1.0,28.0,7.0,1.0,299.0,142.0,24.0,,,,,27.0,10.0,400.0,107.0,,72.0,2.0,463.0,79.0,,125.0,,265.0,694.0
2465,2019,9,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27138,10,0,2,0,8,1,0,0.0,1.0,28.0,7.0,1.0,299.0,142.0,24.0,,,,,27.0,10.0,400.0,107.0,,72.0,2.0,463.0,79.0,,125.0,,265.0,694.0
2466,2019,9,BOUNKANI-GONTOUGO,BOUNA,C4018,AS27133,100,0,40,0,60,35,0,45.0,1.0,28.0,7.0,1.0,299.0,142.0,24.0,,,,,27.0,10.0,400.0,107.0,,72.0,2.0,463.0,79.0,,125.0,,265.0,694.0
2467,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27134,0,0,0,0,0,6,0,100.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2468,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27132,2,0,1,0,1,0,0,10.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2469,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27000,3,0,2,0,1,4,0,10.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2470,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27137,14,0,3,0,11,3,0,0.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2471,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27138,15,0,2,0,13,4,0,0.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2472,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27133,123,0,23,0,100,25,0,0.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2473,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS21126,0,0,0,0,0,0,0,0.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2474,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27134,2,0,2,0,0,17,0,100.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2475,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27000,0,0,0,0,0,0,0,5.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2476,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27137,20,0,6,0,14,2,0,0.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2477,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27138,0,0,0,0,0,0,0,0.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2478,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27133,50,0,21,0,29,7,0,0.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2479,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS42018,10,0,0,0,10,0,0,0.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2480,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27134,0,0,0,0,0,15,0,100.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2481,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27132,3,0,2,0,1,1,0,4.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2482,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27000,4,0,4,0,0,1,0,4.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2483,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27139,0,0,0,0,0,0,0,10.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2484,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27137,40,0,10,0,30,10,0,0.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2485,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27138,15,0,10,0,5,8,0,20.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2486,2019,1,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27133,171,0,92,0,79,47,0,50.0,4.0,56.0,15.0,4.0,248.0,88.0,13.0,14.0,10.0,,,63.0,21.0,308.0,21.0,,95.0,,470.0,12.0,,205.0,,532.0,52.0
2487,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS42018,10,0,0,0,10,0,0,0.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2488,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27134,0,0,0,0,0,7,0,100.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2489,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27132,1,0,1,0,0,1,0,3.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2490,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27000,0,0,0,0,0,1,0,3.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2491,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27139,0,0,0,0,0,0,0,10.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2492,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27137,30,0,10,0,20,10,0,10.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2493,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27138,5,10,5,0,10,8,0,0.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2494,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27133,79,0,38,0,41,43,0,75.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2495,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27134,0,0,0,0,0,1,0,100.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2496,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27132,1,0,1,0,0,1,0,5.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2497,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27000,1,0,1,0,0,3,0,10.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2498,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27137,11,0,1,0,10,2,0,0.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2499,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27138,13,0,3,0,10,2,0,0.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2500,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27133,100,0,27,0,73,26,0,0.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2501,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS21126,0,0,0,0,0,0,0,0.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2502,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27134,0,0,0,0,0,11,0,0.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2503,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27000,0,0,0,0,0,0,0,30.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2504,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27137,14,30,14,0,30,7,0,0.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2505,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27138,0,0,0,0,0,0,0,0.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2506,2019,2,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27133,29,50,12,0,67,11,0,0.0,,55.0,19.0,7.0,234.0,104.0,14.0,13.0,,,,54.0,26.0,337.0,12.0,,79.0,,371.0,12.0,,174.0,,465.0,
2507,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS21126,0,0,0,0,0,0,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2508,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27134,0,0,0,0,0,1,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2509,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27000,0,30,2,0,28,1,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2510,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27137,30,0,2,0,28,7,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2511,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27138,0,0,0,0,0,0,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2512,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3014,AS27133,67,0,22,0,45,18,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2513,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS42018,10,0,0,0,10,0,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2514,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27134,0,100,0,0,100,0,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2515,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27132,0,0,0,0,0,1,0,3.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2516,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27000,0,3,0,0,3,1,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2517,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27139,0,0,0,0,0,0,0,10.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2518,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27137,20,10,20,0,10,13,0,30.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2519,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27138,10,0,10,0,0,8,0,30.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2520,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27133,41,75,66,0,50,65,0,100.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2521,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27134,0,100,4,0,96,1,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2522,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27132,0,0,0,0,0,1,0,3.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2523,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27000,0,10,2,0,8,2,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2524,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27137,10,0,0,0,10,1,0,0.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2525,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27138,10,0,8,0,2,4,0,10.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2526,2019,3,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3015,AS27133,73,0,30,0,43,27,0,50.0,,68.0,15.0,5.0,243.0,135.0,3.0,,,,,69.0,20.0,362.0,,,99.0,,417.0,,,158.0,,324.0,
2527,2019,4,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS42018,10,0,0,0,10,0,0,0.0,,77.0,8.0,8.0,278.0,142.0,78.0,3.0,,2.0,,77.0,17.0,411.0,15.0,2.0,70.0,25.0,371.0,3.0,,138.0,,354.0,3.0
2528,2019,4,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS21126,0,0,0,0,0,0,0,0.0,,77.0,8.0,8.0,278.0,142.0,78.0,3.0,,2.0,,77.0,17.0,411.0,15.0,2.0,70.0,25.0,371.0,3.0,,138.0,,354.0,3.0
2529,2019,4,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27134,100,0,25,0,75,8,0,0.0,,77.0,8.0,8.0,278.0,142.0,78.0,3.0,,2.0,,77.0,17.0,411.0,15.0,2.0,70.0,25.0,371.0,3.0,,138.0,,354.0,3.0
2530,2019,4,PORO-TCHOLOGO-BAGOUE,BOUNDIALI,C3010,AS27132,0,3,0,0,3,0,0,5.0,,77.0,8.0,8.0,278.0,142.0,78.0,3.0,,2.0,,77.0,17.0,411.0,15.0,2.0,70.0,25.0,371.0,3.0,,138.0,,354.0,3.0
